"Plot Title: 20946644"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20946644, SEN S/N: 20946644)","Coupler Detached (LGR S/N: 20946644)","Coupler Attached (LGR S/N: 20946644)","Host Connected (LGR S/N: 20946644)","Stopped (LGR S/N: 20946644)","End Of File (LGR S/N: 20946644)"
527,10/16/22 12:40:00 AM,26.916,,,,,
528,10/16/22 12:50:00 AM,26.916,,,,,
529,10/16/22 01:00:00 AM,26.916,,,,,
530,10/16/22 01:10:00 AM,26.916,,,,,
531,10/16/22 01:20:00 AM,26.916,,,,,
532,10/16/22 01:30:00 AM,26.916,,,,,
533,10/16/22 01:40:00 AM,26.916,,,,,
534,10/16/22 01:50:00 AM,26.916,,,,,
535,10/16/22 02:00:00 AM,26.916,,,,,
536,10/16/22 02:10:00 AM,26.891,,,,,
537,10/16/22 02:20:00 AM,26.891,,,,,
538,10/16/22 02:30:00 AM,26.891,,,,,
539,10/16/22 02:40:00 AM,26.891,,,,,
540,10/16/22 02:50:00 AM,26.891,,,,,
541,10/16/22 03:00:00 AM,26.891,,,,,
542,10/16/22 03:10:00 AM,26.891,,,,,
543,10/16/22 03:20:00 AM,26.891,,,,,
544,10/16/22 03:30:00 AM,26.891,,,,,
545,10/16/22 03:40:00 AM,26.867,,,,,
546,10/16/22 03:50:00 AM,26.867,,,,,
547,10/16/22 04:00:00 AM,26.867,,,,,
548,10/16/22 04:10:00 AM,26.867,,,,,
549,10/16/22 04:20:00 AM,26.842,,,,,
550,10/16/22 04:30:00 AM,26.842,,,,,
551,10/16/22 04:40:00 AM,26.842,,,,,
552,10/16/22 04:50:00 AM,26.842,,,,,
553,10/16/22 05:00:00 AM,26.842,,,,,
554,10/16/22 05:10:00 AM,26.842,,,,,
555,10/16/22 05:20:00 AM,26.818,,,,,
556,10/16/22 05:30:00 AM,26.818,,,,,
557,10/16/22 05:40:00 AM,26.818,,,,,
558,10/16/22 05:50:00 AM,26.818,,,,,
559,10/16/22 06:00:00 AM,26.818,,,,,
560,10/16/22 06:10:00 AM,26.842,,,,,
561,10/16/22 06:20:00 AM,26.842,,,,,
562,10/16/22 06:30:00 AM,26.867,,,,,
563,10/16/22 06:40:00 AM,26.891,,,,,
564,10/16/22 06:50:00 AM,26.940,,,,,
565,10/16/22 07:00:00 AM,27.014,,,,,
566,10/16/22 07:10:00 AM,27.063,,,,,
567,10/16/22 07:20:00 AM,27.136,,,,,
568,10/16/22 07:30:00 AM,27.186,,,,,
569,10/16/22 07:40:00 AM,27.235,,,,,
570,10/16/22 07:50:00 AM,27.259,,,,,
571,10/16/22 08:00:00 AM,27.284,,,,,
572,10/16/22 08:10:00 AM,27.308,,,,,
573,10/16/22 08:20:00 AM,27.333,,,,,
574,10/16/22 08:30:00 AM,27.333,,,,,
575,10/16/22 08:40:00 AM,27.358,,,,,
576,10/16/22 08:50:00 AM,27.382,,,,,
577,10/16/22 09:00:00 AM,27.431,,,,,
578,10/16/22 09:10:00 AM,27.456,,,,,
579,10/16/22 09:20:00 AM,27.481,,,,,
580,10/16/22 09:30:00 AM,27.481,,,,,
581,10/16/22 09:40:00 AM,27.505,,,,,
582,10/16/22 09:50:00 AM,27.505,,,,,
583,10/16/22 10:00:00 AM,27.530,,,,,
584,10/16/22 10:10:00 AM,27.554,,,,,
585,10/16/22 10:20:00 AM,27.554,,,,,
586,10/16/22 10:30:00 AM,27.579,,,,,
587,10/16/22 10:40:00 AM,27.604,,,,,
588,10/16/22 10:50:00 AM,27.628,,,,,
589,10/16/22 11:00:00 AM,27.653,,,,,
590,10/16/22 11:10:00 AM,27.653,,,,,
591,10/16/22 11:20:00 AM,27.677,,,,,
592,10/16/22 11:30:00 AM,27.702,,,,,
593,10/16/22 11:40:00 AM,27.727,,,,,
594,10/16/22 11:50:00 AM,27.727,,,,,
595,10/16/22 12:00:00 PM,27.751,,,,,
596,10/16/22 12:10:00 PM,27.751,,,,,
597,10/16/22 12:20:00 PM,27.776,,,,,
598,10/16/22 12:30:00 PM,27.776,,,,,
599,10/16/22 12:40:00 PM,27.776,,,,,
600,10/16/22 12:50:00 PM,27.776,,,,,
601,10/16/22 01:00:00 PM,27.801,,,,,
602,10/16/22 01:10:00 PM,27.801,,,,,
603,10/16/22 01:20:00 PM,27.801,,,,,
604,10/16/22 01:30:00 PM,27.825,,,,,
605,10/16/22 01:40:00 PM,27.825,,,,,
606,10/16/22 01:50:00 PM,27.850,,,,,
607,10/16/22 02:00:00 PM,27.825,,,,,
608,10/16/22 02:10:00 PM,27.825,,,,,
609,10/16/22 02:20:00 PM,27.825,,,,,
610,10/16/22 02:30:00 PM,27.825,,,,,
611,10/16/22 02:40:00 PM,27.801,,,,,
612,10/16/22 02:50:00 PM,27.801,,,,,
613,10/16/22 03:00:00 PM,27.776,,,,,
614,10/16/22 03:10:00 PM,27.801,,,,,
615,10/16/22 03:20:00 PM,27.776,,,,,
616,10/16/22 03:30:00 PM,27.751,,,,,
617,10/16/22 03:40:00 PM,27.727,,,,,
618,10/16/22 03:50:00 PM,27.702,,,,,
619,10/16/22 04:00:00 PM,27.677,,,,,
620,10/16/22 04:10:00 PM,27.653,,,,,
621,10/16/22 04:20:00 PM,27.628,,,,,
622,10/16/22 04:30:00 PM,27.604,,,,,
623,10/16/22 04:40:00 PM,27.579,,,,,
624,10/16/22 04:50:00 PM,27.554,,,,,
625,10/16/22 05:00:00 PM,27.530,,,,,
626,10/16/22 05:10:00 PM,27.505,,,,,
627,10/16/22 05:20:00 PM,27.481,,,,,
628,10/16/22 05:30:00 PM,27.456,,,,,
629,10/16/22 05:40:00 PM,27.431,,,,,
630,10/16/22 05:50:00 PM,27.407,,,,,
631,10/16/22 06:00:00 PM,27.382,,,,,
632,10/16/22 06:10:00 PM,27.382,,,,,
633,10/16/22 06:20:00 PM,27.382,,,,,
634,10/16/22 06:30:00 PM,27.382,,,,,
635,10/16/22 06:40:00 PM,27.358,,,,,
636,10/16/22 06:50:00 PM,27.358,,,,,
637,10/16/22 07:00:00 PM,27.358,,,,,
638,10/16/22 07:10:00 PM,27.358,,,,,
639,10/16/22 07:20:00 PM,27.358,,,,,
640,10/16/22 07:30:00 PM,27.333,,,,,
641,10/16/22 07:40:00 PM,27.333,,,,,
642,10/16/22 07:50:00 PM,27.308,,,,,
643,10/16/22 08:00:00 PM,27.308,,,,,
644,10/16/22 08:10:00 PM,27.308,,,,,
645,10/16/22 08:20:00 PM,27.284,,,,,
646,10/16/22 08:30:00 PM,27.259,,,,,
647,10/16/22 08:40:00 PM,27.235,,,,,
648,10/16/22 08:50:00 PM,27.210,,,,,
649,10/16/22 09:00:00 PM,27.161,,,,,
650,10/16/22 09:10:00 PM,27.136,,,,,
651,10/16/22 09:20:00 PM,27.112,,,,,
652,10/16/22 09:30:00 PM,27.087,,,,,
653,10/16/22 09:40:00 PM,27.038,,,,,
654,10/16/22 09:50:00 PM,27.014,,,,,
655,10/16/22 10:00:00 PM,26.989,,,,,
656,10/16/22 10:10:00 PM,26.965,,,,,
657,10/16/22 10:20:00 PM,26.940,,,,,
658,10/16/22 10:30:00 PM,27.014,,,,,
659,10/16/22 10:40:00 PM,27.038,,,,,
660,10/16/22 10:50:00 PM,27.063,,,,,
661,10/16/22 11:00:00 PM,27.112,,,,,
662,10/16/22 11:10:00 PM,27.136,,,,,
663,10/16/22 11:20:00 PM,27.136,,,,,
664,10/16/22 11:30:00 PM,27.161,,,,,
665,10/16/22 11:40:00 PM,27.186,,,,,
666,10/16/22 11:50:00 PM,27.210,,,,,
667,10/17/22 12:00:00 AM,27.210,,,,,
668,10/17/22 12:10:00 AM,27.235,,,,,
669,10/17/22 12:20:00 AM,27.235,,,,,
670,10/17/22 12:30:00 AM,27.235,,,,,
671,10/17/22 12:40:00 AM,27.259,,,,,
672,10/17/22 12:50:00 AM,27.259,,,,,
673,10/17/22 01:00:00 AM,27.259,,,,,
674,10/17/22 01:10:00 AM,27.259,,,,,
675,10/17/22 01:20:00 AM,27.259,,,,,
676,10/17/22 01:30:00 AM,27.259,,,,,
677,10/17/22 01:40:00 AM,27.259,,,,,
678,10/17/22 01:50:00 AM,27.235,,,,,
679,10/17/22 02:00:00 AM,27.235,,,,,
680,10/17/22 02:10:00 AM,27.210,,,,,
681,10/17/22 02:20:00 AM,27.186,,,,,
682,10/17/22 02:30:00 AM,27.186,,,,,
683,10/17/22 02:40:00 AM,27.161,,,,,
684,10/17/22 02:50:00 AM,27.161,,,,,
685,10/17/22 03:00:00 AM,27.136,,,,,
686,10/17/22 03:10:00 AM,27.136,,,,,
687,10/17/22 03:20:00 AM,27.136,,,,,
688,10/17/22 03:30:00 AM,27.136,,,,,
689,10/17/22 03:40:00 AM,27.136,,,,,
690,10/17/22 03:50:00 AM,27.112,,,,,
691,10/17/22 04:00:00 AM,27.112,,,,,
692,10/17/22 04:10:00 AM,27.087,,,,,
693,10/17/22 04:20:00 AM,27.063,,,,,
694,10/17/22 04:30:00 AM,27.063,,,,,
695,10/17/22 04:40:00 AM,27.038,,,,,
696,10/17/22 04:50:00 AM,27.038,,,,,
697,10/17/22 05:00:00 AM,27.038,,,,,
698,10/17/22 05:10:00 AM,27.014,,,,,
699,10/17/22 05:20:00 AM,26.989,,,,,
700,10/17/22 05:30:00 AM,26.989,,,,,
701,10/17/22 05:40:00 AM,26.989,,,,,
702,10/17/22 05:50:00 AM,26.989,,,,,
703,10/17/22 06:00:00 AM,26.989,,,,,
704,10/17/22 06:10:00 AM,26.989,,,,,
705,10/17/22 06:20:00 AM,26.989,,,,,
706,10/17/22 06:30:00 AM,26.989,,,,,
707,10/17/22 06:40:00 AM,26.989,,,,,
708,10/17/22 06:50:00 AM,27.014,,,,,
709,10/17/22 07:00:00 AM,27.014,,,,,
710,10/17/22 07:10:00 AM,27.038,,,,,
711,10/17/22 07:20:00 AM,27.087,,,,,
712,10/17/22 07:30:00 AM,27.136,,,,,
713,10/17/22 07:40:00 AM,27.210,,,,,
714,10/17/22 07:50:00 AM,27.259,,,,,
715,10/17/22 08:00:00 AM,27.308,,,,,
716,10/17/22 08:10:00 AM,27.333,,,,,
717,10/17/22 08:20:00 AM,27.358,,,,,
718,10/17/22 08:30:00 AM,27.358,,,,,
719,10/17/22 08:40:00 AM,27.382,,,,,
720,10/17/22 08:50:00 AM,27.382,,,,,
721,10/17/22 09:00:00 AM,27.382,,,,,
722,10/17/22 09:10:00 AM,27.407,,,,,
723,10/17/22 09:20:00 AM,27.456,,,,,
724,10/17/22 09:30:00 AM,27.530,,,,,
725,10/17/22 09:40:00 AM,27.554,,,,,
726,10/17/22 09:50:00 AM,27.554,,,,,
727,10/17/22 10:00:00 AM,27.579,,,,,
728,10/17/22 10:10:00 AM,27.579,,,,,
729,10/17/22 10:20:00 AM,27.604,,,,,
730,10/17/22 10:30:00 AM,27.628,,,,,
731,10/17/22 10:40:00 AM,27.677,,,,,
732,10/17/22 10:50:00 AM,27.727,,,,,
733,10/17/22 11:00:00 AM,27.776,,,,,
734,10/17/22 11:10:00 AM,27.801,,,,,
735,10/17/22 11:20:00 AM,27.825,,,,,
736,10/17/22 11:30:00 AM,27.850,,,,,
737,10/17/22 11:40:00 AM,27.850,,,,,
738,10/17/22 11:50:00 AM,27.825,,,,,
739,10/17/22 12:00:00 PM,27.825,,,,,
740,10/17/22 12:10:00 PM,27.801,,,,,
741,10/17/22 12:20:00 PM,27.801,,,,,
742,10/17/22 12:30:00 PM,27.776,,,,,
743,10/17/22 12:40:00 PM,27.751,,,,,
744,10/17/22 12:50:00 PM,27.727,,,,,
745,10/17/22 01:00:00 PM,27.702,,,,,
746,10/17/22 01:10:00 PM,27.677,,,,,
747,10/17/22 01:20:00 PM,27.702,,,,,
748,10/17/22 01:30:00 PM,27.727,,,,,
749,10/17/22 01:40:00 PM,27.727,,,,,
750,10/17/22 01:50:00 PM,27.727,,,,,
751,10/17/22 02:00:00 PM,27.727,,,,,
752,10/17/22 02:10:00 PM,27.727,,,,,
753,10/17/22 02:20:00 PM,27.751,,,,,
754,10/17/22 02:30:00 PM,27.751,,,,,
755,10/17/22 02:40:00 PM,27.776,,,,,
756,10/17/22 02:50:00 PM,27.801,,,,,
757,10/17/22 03:00:00 PM,27.801,,,,,
758,10/17/22 03:10:00 PM,27.776,,,,,
759,10/17/22 03:20:00 PM,27.776,,,,,
760,10/17/22 03:30:00 PM,27.751,,,,,
761,10/17/22 03:40:00 PM,27.727,,,,,
762,10/17/22 03:50:00 PM,27.727,,,,,
763,10/17/22 04:00:00 PM,27.751,,,,,
764,10/17/22 04:10:00 PM,27.727,,,,,
765,10/17/22 04:20:00 PM,27.727,,,,,
766,10/17/22 04:30:00 PM,27.727,,,,,
767,10/17/22 04:40:00 PM,27.702,,,,,
768,10/17/22 04:50:00 PM,27.677,,,,,
769,10/17/22 05:00:00 PM,27.677,,,,,
770,10/17/22 05:10:00 PM,27.653,,,,,
771,10/17/22 05:20:00 PM,27.628,,,,,
772,10/17/22 05:30:00 PM,27.604,,,,,
773,10/17/22 05:40:00 PM,27.579,,,,,
774,10/17/22 05:50:00 PM,27.554,,,,,
775,10/17/22 06:00:00 PM,27.530,,,,,
776,10/17/22 06:10:00 PM,27.530,,,,,
777,10/17/22 06:20:00 PM,27.505,,,,,
778,10/17/22 06:30:00 PM,27.481,,,,,
779,10/17/22 06:40:00 PM,27.456,,,,,
780,10/17/22 06:50:00 PM,27.456,,,,,
781,10/17/22 07:00:00 PM,27.431,,,,,
782,10/17/22 07:10:00 PM,27.431,,,,,
783,10/17/22 07:20:00 PM,27.407,,,,,
784,10/17/22 07:30:00 PM,27.382,,,,,
785,10/17/22 07:40:00 PM,27.358,,,,,
786,10/17/22 07:50:00 PM,27.358,,,,,
787,10/17/22 08:00:00 PM,27.333,,,,,
788,10/17/22 08:10:00 PM,27.308,,,,,
789,10/17/22 08:20:00 PM,27.259,,,,,
790,10/17/22 08:30:00 PM,27.235,,,,,
791,10/17/22 08:40:00 PM,27.186,,,,,
792,10/17/22 08:50:00 PM,27.136,,,,,
793,10/17/22 09:00:00 PM,27.112,,,,,
794,10/17/22 09:10:00 PM,27.063,,,,,
795,10/17/22 09:20:00 PM,27.038,,,,,
796,10/17/22 09:30:00 PM,26.989,,,,,
797,10/17/22 09:40:00 PM,26.940,,,,,
798,10/17/22 09:50:00 PM,26.916,,,,,
799,10/17/22 10:00:00 PM,26.867,,,,,
800,10/17/22 10:10:00 PM,26.842,,,,,
801,10/17/22 10:20:00 PM,26.818,,,,,
802,10/17/22 10:30:00 PM,26.769,,,,,
803,10/17/22 10:40:00 PM,26.720,,,,,
804,10/17/22 10:50:00 PM,26.695,,,,,
805,10/17/22 11:00:00 PM,26.671,,,,,
806,10/17/22 11:10:00 PM,26.622,,,,,
807,10/17/22 11:20:00 PM,26.598,,,,,
808,10/17/22 11:30:00 PM,26.549,,,,,
809,10/17/22 11:40:00 PM,26.524,,,,,
810,10/17/22 11:50:00 PM,26.500,,,,,
811,10/18/22 12:00:00 AM,26.475,,,,,
812,10/18/22 12:10:00 AM,26.451,,,,,
813,10/18/22 12:20:00 AM,26.451,,,,,
814,10/18/22 12:30:00 AM,26.524,,,,,
815,10/18/22 12:40:00 AM,26.573,,,,,
816,10/18/22 12:50:00 AM,26.598,,,,,
817,10/18/22 01:00:00 AM,26.646,,,,,
818,10/18/22 01:10:00 AM,26.671,,,,,
819,10/18/22 01:20:00 AM,26.695,,,,,
820,10/18/22 01:30:00 AM,26.695,,,,,
821,10/18/22 01:40:00 AM,26.720,,,,,
822,10/18/22 01:50:00 AM,26.720,,,,,
823,10/18/22 02:00:00 AM,26.720,,,,,
824,10/18/22 02:10:00 AM,26.720,,,,,
825,10/18/22 02:20:00 AM,26.744,,,,,
826,10/18/22 02:30:00 AM,26.744,,,,,
827,10/18/22 02:40:00 AM,26.744,,,,,
828,10/18/22 02:50:00 AM,26.744,,,,,
829,10/18/22 03:00:00 AM,26.744,,,,,
830,10/18/22 03:10:00 AM,26.744,,,,,
831,10/18/22 03:20:00 AM,26.744,,,,,
832,10/18/22 03:30:00 AM,26.744,,,,,
833,10/18/22 03:40:00 AM,26.744,,,,,
834,10/18/22 03:50:00 AM,26.744,,,,,
835,10/18/22 04:00:00 AM,26.744,,,,,
836,10/18/22 04:10:00 AM,26.744,,,,,
837,10/18/22 04:20:00 AM,26.744,,,,,
838,10/18/22 04:30:00 AM,26.744,,,,,
839,10/18/22 04:40:00 AM,26.720,,,,,
840,10/18/22 04:50:00 AM,26.720,,,,,
841,10/18/22 05:00:00 AM,26.720,,,,,
842,10/18/22 05:10:00 AM,26.720,,,,,
843,10/18/22 05:20:00 AM,26.695,,,,,
844,10/18/22 05:30:00 AM,26.695,,,,,
845,10/18/22 05:40:00 AM,26.695,,,,,
846,10/18/22 05:50:00 AM,26.695,,,,,
847,10/18/22 06:00:00 AM,26.695,,,,,
848,10/18/22 06:10:00 AM,26.695,,,,,
849,10/18/22 06:20:00 AM,26.720,,,,,
850,10/18/22 06:30:00 AM,26.720,,,,,
851,10/18/22 06:40:00 AM,26.744,,,,,
852,10/18/22 06:50:00 AM,26.744,,,,,
853,10/18/22 07:00:00 AM,26.793,,,,,
854,10/18/22 07:10:00 AM,26.842,,,,,
855,10/18/22 07:20:00 AM,26.916,,,,,
856,10/18/22 07:30:00 AM,26.965,,,,,
857,10/18/22 07:40:00 AM,27.014,,,,,
858,10/18/22 07:50:00 AM,27.038,,,,,
859,10/18/22 08:00:00 AM,27.038,,,,,
860,10/18/22 08:10:00 AM,27.063,,,,,
861,10/18/22 08:20:00 AM,27.087,,,,,
862,10/18/22 08:30:00 AM,27.087,,,,,
863,10/18/22 08:40:00 AM,27.063,,,,,
864,10/18/22 08:50:00 AM,27.087,,,,,
865,10/18/22 09:00:00 AM,27.112,,,,,
866,10/18/22 09:10:00 AM,27.161,,,,,
867,10/18/22 09:20:00 AM,27.210,,,,,
868,10/18/22 09:30:00 AM,27.210,,,,,
869,10/18/22 09:40:00 AM,27.235,,,,,
870,10/18/22 09:50:00 AM,27.284,,,,,
871,10/18/22 10:00:00 AM,27.308,,,,,
872,10/18/22 10:10:00 AM,27.333,,,,,
873,10/18/22 10:20:00 AM,27.382,,,,,
874,10/18/22 10:30:00 AM,27.407,,,,,
875,10/18/22 10:40:00 AM,27.456,,,,,
876,10/18/22 10:50:00 AM,27.481,,,,,
877,10/18/22 11:00:00 AM,27.505,,,,,
878,10/18/22 11:10:00 AM,27.579,,,,,
879,10/18/22 11:20:00 AM,27.604,,,,,
880,10/18/22 11:30:00 AM,27.653,,,,,
881,10/18/22 11:40:00 AM,27.677,,,,,
882,10/18/22 11:50:00 AM,27.727,,,,,
883,10/18/22 12:00:00 PM,27.776,,,,,
884,10/18/22 12:10:00 PM,27.801,,,,,
885,10/18/22 12:20:00 PM,27.825,,,,,
886,10/18/22 12:30:00 PM,27.825,,,,,
887,10/18/22 12:40:00 PM,27.825,,,,,
888,10/18/22 12:50:00 PM,27.776,,,,,
889,10/18/22 01:00:00 PM,27.776,,,,,
890,10/18/22 01:10:00 PM,27.776,,,,,
891,10/18/22 01:20:00 PM,27.801,,,,,
892,10/18/22 01:30:00 PM,27.776,,,,,
893,10/18/22 01:40:00 PM,27.727,,,,,
894,10/18/22 01:50:00 PM,27.702,,,,,
895,10/18/22 02:00:00 PM,27.653,,,,,
896,10/18/22 02:10:00 PM,27.604,,,,,
897,10/18/22 02:20:00 PM,27.554,,,,,
898,10/18/22 02:30:00 PM,27.505,,,,,
899,10/18/22 02:40:00 PM,27.481,,,,,
900,10/18/22 02:50:00 PM,27.431,,,,,
901,10/18/22 03:00:00 PM,27.431,,,,,
902,10/18/22 03:10:00 PM,27.407,,,,,
903,10/18/22 03:20:00 PM,27.358,,,,,
904,10/18/22 03:30:00 PM,27.308,,,,,
905,10/18/22 03:40:00 PM,27.308,,,,,
906,10/18/22 03:50:00 PM,27.259,,,,,
907,10/18/22 04:00:00 PM,27.259,,,,,
908,10/18/22 04:10:00 PM,27.235,,,,,
909,10/18/22 04:20:00 PM,27.235,,,,,
910,10/18/22 04:30:00 PM,27.235,,,,,
911,10/18/22 04:40:00 PM,27.210,,,,,
912,10/18/22 04:50:00 PM,27.186,,,,,
913,10/18/22 05:00:00 PM,27.186,,,,,
914,10/18/22 05:10:00 PM,27.186,,,,,
915,10/18/22 05:20:00 PM,27.161,,,,,
916,10/18/22 05:30:00 PM,27.161,,,,,
917,10/18/22 05:40:00 PM,27.161,,,,,
918,10/18/22 05:50:00 PM,27.161,,,,,
919,10/18/22 06:00:00 PM,27.136,,,,,
920,10/18/22 06:10:00 PM,27.112,,,,,
921,10/18/22 06:20:00 PM,27.112,,,,,
922,10/18/22 06:30:00 PM,27.087,,,,,
923,10/18/22 06:40:00 PM,27.087,,,,,
924,10/18/22 06:50:00 PM,27.063,,,,,
925,10/18/22 07:00:00 PM,27.063,,,,,
926,10/18/22 07:10:00 PM,27.038,,,,,
927,10/18/22 07:20:00 PM,27.014,,,,,
928,10/18/22 07:30:00 PM,27.014,,,,,
929,10/18/22 07:40:00 PM,26.989,,,,,
930,10/18/22 07:50:00 PM,26.965,,,,,
931,10/18/22 08:00:00 PM,26.940,,,,,
932,10/18/22 08:10:00 PM,26.916,,,,,
933,10/18/22 08:20:00 PM,26.891,,,,,
934,10/18/22 08:30:00 PM,26.867,,,,,
935,10/18/22 08:40:00 PM,26.842,,,,,
936,10/18/22 08:50:00 PM,26.818,,,,,
937,10/18/22 09:00:00 PM,26.793,,,,,
938,10/18/22 09:10:00 PM,26.769,,,,,
939,10/18/22 09:20:00 PM,26.744,,,,,
940,10/18/22 09:30:00 PM,26.720,,,,,
941,10/18/22 09:40:00 PM,26.671,,,,,
942,10/18/22 09:50:00 PM,26.671,,,,,
943,10/18/22 10:00:00 PM,26.646,,,,,
944,10/18/22 10:10:00 PM,26.622,,,,,
945,10/18/22 10:20:00 PM,26.622,,,,,
946,10/18/22 10:30:00 PM,26.573,,,,,
947,10/18/22 10:40:00 PM,26.549,,,,,
948,10/18/22 10:50:00 PM,26.524,,,,,
949,10/18/22 11:00:00 PM,26.500,,,,,
950,10/18/22 11:10:00 PM,26.475,,,,,
951,10/18/22 11:20:00 PM,26.475,,,,,
952,10/18/22 11:30:00 PM,26.451,,,,,
953,10/18/22 11:40:00 PM,27.186,,,,,
954,10/18/22 11:50:00 PM,27.186,,,,,
955,10/19/22 12:00:00 AM,27.186,,,,,
956,10/19/22 12:10:00 AM,27.186,,,,,
957,10/19/22 12:20:00 AM,27.161,,,,,
958,10/19/22 12:30:00 AM,27.161,,,,,
959,10/19/22 12:40:00 AM,27.161,,,,,
960,10/19/22 12:50:00 AM,27.136,,,,,
961,10/19/22 01:00:00 AM,27.112,,,,,
962,10/19/22 01:10:00 AM,27.087,,,,,
963,10/19/22 01:20:00 AM,27.087,,,,,
964,10/19/22 01:30:00 AM,27.063,,,,,
965,10/19/22 01:40:00 AM,27.063,,,,,
966,10/19/22 01:50:00 AM,27.038,,,,,
967,10/19/22 02:00:00 AM,27.038,,,,,
968,10/19/22 02:10:00 AM,27.014,,,,,
969,10/19/22 02:20:00 AM,27.014,,,,,
970,10/19/22 02:30:00 AM,26.989,,,,,
971,10/19/22 02:40:00 AM,26.989,,,,,
972,10/19/22 02:50:00 AM,26.989,,,,,
973,10/19/22 03:00:00 AM,26.989,,,,,
974,10/19/22 03:10:00 AM,26.965,,,,,
975,10/19/22 03:20:00 AM,26.965,,,,,
976,10/19/22 03:30:00 AM,26.965,,,,,
977,10/19/22 03:40:00 AM,26.940,,,,,
978,10/19/22 03:50:00 AM,26.940,,,,,
979,10/19/22 04:00:00 AM,26.940,,,,,
980,10/19/22 04:10:00 AM,26.940,,,,,
981,10/19/22 04:20:00 AM,26.940,,,,,
982,10/19/22 04:30:00 AM,26.940,,,,,
983,10/19/22 04:40:00 AM,26.940,,,,,
984,10/19/22 04:50:00 AM,26.916,,,,,
985,10/19/22 05:00:00 AM,26.916,,,,,
986,10/19/22 05:10:00 AM,26.916,,,,,
987,10/19/22 05:20:00 AM,26.916,,,,,
988,10/19/22 05:30:00 AM,26.916,,,,,
989,10/19/22 05:40:00 AM,26.916,,,,,
990,10/19/22 05:50:00 AM,26.940,,,,,
991,10/19/22 06:00:00 AM,26.940,,,,,
992,10/19/22 06:10:00 AM,26.940,,,,,
993,10/19/22 06:20:00 AM,26.940,,,,,
994,10/19/22 06:30:00 AM,26.940,,,,,
995,10/19/22 06:40:00 AM,26.965,,,,,
996,10/19/22 06:50:00 AM,27.038,,,,,
997,10/19/22 07:00:00 AM,27.112,,,,,
998,10/19/22 07:10:00 AM,27.186,,,,,
999,10/19/22 07:20:00 AM,27.235,,,,,
1000,10/19/22 07:30:00 AM,27.259,,,,,
1001,10/19/22 07:40:00 AM,27.284,,,,,
1002,10/19/22 07:50:00 AM,27.308,,,,,
1003,10/19/22 08:00:00 AM,27.358,,,,,
1004,10/19/22 08:10:00 AM,27.407,,,,,
1005,10/19/22 08:20:00 AM,27.456,,,,,
1006,10/19/22 08:30:00 AM,27.431,,,,,
1007,10/19/22 08:40:00 AM,27.456,,,,,
1008,10/19/22 08:50:00 AM,27.456,,,,,
1009,10/19/22 09:00:00 AM,27.505,,,,,
1010,10/19/22 09:10:00 AM,27.505,,,,,
1011,10/19/22 09:20:00 AM,27.554,,,,,
1012,10/19/22 09:30:00 AM,27.604,,,,,
1013,10/19/22 09:40:00 AM,27.628,,,,,
1014,10/19/22 09:50:00 AM,27.653,,,,,
1015,10/19/22 10:00:00 AM,27.653,,,,,
1016,10/19/22 10:10:00 AM,27.702,,,,,
1017,10/19/22 10:20:00 AM,27.702,,,,,
1018,10/19/22 10:30:00 AM,27.751,,,,,
1019,10/19/22 10:40:00 AM,27.776,,,,,
1020,10/19/22 10:50:00 AM,27.825,,,,,
1021,10/19/22 11:00:00 AM,27.850,,,,,
1022,10/19/22 11:10:00 AM,27.899,,,,,
1023,10/19/22 11:20:00 AM,27.949,,,,,
1024,10/19/22 11:30:00 AM,27.998,,,,,
1025,10/19/22 11:40:00 AM,27.974,,,,,
1026,10/19/22 11:50:00 AM,27.974,,,,,
1027,10/19/22 12:00:00 PM,28.048,,,,,
1028,10/19/22 12:10:00 PM,28.097,,,,,
1029,10/19/22 12:20:00 PM,28.147,,,,,
1030,10/19/22 12:30:00 PM,28.196,,,,,
1031,10/19/22 12:40:00 PM,28.196,,,,,
1032,10/19/22 12:50:00 PM,28.196,,,,,
1033,10/19/22 01:00:00 PM,28.147,,,,,
1034,10/19/22 01:10:00 PM,28.122,,,,,
1035,10/19/22 01:20:00 PM,28.097,,,,,
1036,10/19/22 01:30:00 PM,28.072,,,,,
1037,10/19/22 01:40:00 PM,28.072,,,,,
1038,10/19/22 01:50:00 PM,28.122,,,,,
1039,10/19/22 02:00:00 PM,28.122,,,,,
1040,10/19/22 02:10:00 PM,28.147,,,,,
1041,10/19/22 02:20:00 PM,28.171,,,,,
1042,10/19/22 02:30:00 PM,28.196,,,,,
1043,10/19/22 02:40:00 PM,28.196,,,,,
1044,10/19/22 02:50:00 PM,28.171,,,,,
1045,10/19/22 03:00:00 PM,28.147,,,,,
1046,10/19/22 03:10:00 PM,28.122,,,,,
1047,10/19/22 03:20:00 PM,28.122,,,,,
1048,10/19/22 03:30:00 PM,28.097,,,,,
1049,10/19/22 03:40:00 PM,28.072,,,,,
1050,10/19/22 03:50:00 PM,28.023,,,,,
1051,10/19/22 04:00:00 PM,27.998,,,,,
1052,10/19/22 04:10:00 PM,27.974,,,,,
1053,10/19/22 04:20:00 PM,27.924,,,,,
1054,10/19/22 04:30:00 PM,27.850,,,,,
1055,10/19/22 04:40:00 PM,27.801,,,,,
1056,10/19/22 04:50:00 PM,27.776,,,,,
